id,manufacturer,source,catalog_id,model,part_num,nsn,uom,expires,delivery,markup,fr_cost,sell_price
,ICX,OEM,12,"identiFINDER - idF-T2-NG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging; waterproof integrity.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2053,,Ea.,,30-45 Days,,1816,2270
,ICX,OEM,12,"identiFINDER - idF-T2-NG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2054,,Ea.,,30-45 Days,,2947.2,3684
,ICX,OEM,12,"identiFINDER - idF-T2-NG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2055,,Ea.,,30-45 Days,,4338.4,5423
,ICX,OEM,12,"identiFINDER - idF-UL-LG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2056,,Ea.,,30-45 Days,,1588,1985
,ICX,OEM,12,"identiFINDER - idF-UL-LG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2057,,Ea.,,30-45 Days,,3285.6,4107
,ICX,OEM,12,"identiFINDER - idF-UL-LG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2058,,Ea.,,30-45 Days,,5796.8,7246
,ICX,OEM,12,"identiFINDER - idF-UL-LG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2059,,Ea.,,30-45 Days,,8515.2,10644
,ICX,OEM,12,"identiFINDER - idF-UL-LGH - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2060,,Ea.,,30-45 Days,,1659.2,2074
,ICX,OEM,12,"identiFINDER - idF-UL-LGH - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging; waterproof integrity.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2061,,Ea.,,30-45 Days,,3462.4,4328
,ICX,OEM,12,"identiFINDER - idF-UL-LGH - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2062,,Ea.,,30-45 Days,,6099.2,7624
,ICX,OEM,12,"identiFINDER - idF-UL-LGH - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2063,,Ea.,,30-45 Days,,9064,11330
,ICX,OEM,12,"identiFINDER - idF-ULUW-LG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2064,,Ea.,,30-45 Days,,1708,2135
,ICX,OEM,12,"identiFINDER - idF-ULUW-LG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2065,,Ea.,,30-45 Days,,3538.4,4423
,ICX,OEM,12,"identiFINDER - idF-ULUW-LG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging; waterproof integrity.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2066,,Ea.,,30-45 Days,,6196,7745
,ICX,OEM,12,"identiFINDER - idF-ULUW-LG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging; waterproof integrity.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2067,,Ea.,,30-45 Days,,9088.8,11361
,ICX,OEM,12,"identiFINDER - idF-ULUW-LGH - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging; waterproof integrity.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2068,,Ea.,,30-45 Days,,1792.8,2241
,ICX,OEM,12,"identiFINDER - idF-ULUW-LGH - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging; waterproof integrity.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2069,,Ea.,,30-45 Days,,3748,4685
,ICX,OEM,12,"identiFINDER - idF-ULUW-LGH - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging; waterproof integrity.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2070,,Ea.,,30-45 Days,,6554.4,8193
,ICX,OEM,12,"identiFINDER - idF-ULUW-LGH - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging; waterproof integrity.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2071,,Ea.,,30-45 Days,,9740,12175
,ICX,OEM,12,"identiFINDER - idF-X-NG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2164,,Ea.,,30-45 Days,,1340,1675
,ICX,OEM,12,"identiFINDER - idF-X-NG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2165,,Ea.,,30-45 Days,,2851.2,3564
,ICX,OEM,12,"identiFINDER - idF-X-NG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2166,,Ea.,,30-45 Days,,4659.2,5824
,ICX,OEM,12,"identiFINDER - idF-X-NG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2167,,Ea.,,30-45 Days,,6683.2,8354
,ICX,OEM,12,"identiFINDER - idF-X-NGH - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2168,,Ea.,,30-45 Days,,1504.8,1881
,ICX,OEM,12,"identiFINDER - idF-X-NGH - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2169,,Ea.,,30-45 Days,,3220.8,4026
,ICX,OEM,12,"identiFINDER - idF-X-NGH - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2170,,Ea.,,30-45 Days,,5257.6,6572
,ICX,OEM,12,"identiFINDER - idF-X-NGH - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2171,,Ea.,,30-45 Days,,7654.4,9568
,ICX,OEM,12,"identiFINDER - idF2-NG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2172,,Ea.,,30-45 Days,,830.4,1038
,ICX,OEM,12,"identiFINDER - idF2-NG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2173,,Ea.,,30-45 Days,,1731.2,2164
,ICX,OEM,12,"identiFINDER - idF2-NG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2174,,Ea.,,30-45 Days,,2794.4,3493
,ICX,OEM,12,"identiFINDER - idF2-NG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2175,,Ea.,,30-45 Days,,4091.2,5114
,ICX,OEM,12,"identiFINDER - idF2-NGH - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2176,,Ea.,,30-45 Days,,981.6,1227
,ICX,OEM,12,"identiFINDER - idF2-NGH - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2177,,Ea.,,30-45 Days,,1987.2,2484
,ICX,OEM,12,"identiFINDER - idF2-NGH - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2178,,Ea.,,30-45 Days,,3336,4170
,ICX,OEM,12,"identiFINDER - idF2-NGH - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2179,,Ea.,,30-45 Days,,4959.2,6199
,ICX,OEM,12,"identiFINDER - idF2-ULCS-NG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2180,,Ea.,,30-45 Days,,856.8,1071
,ICX,OEM,12,"identiFINDER - idF2-ULCS-NG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2181,,Ea.,,30-45 Days,,1784.8,2231
,ICX,OEM,12,"identiFINDER - idF2-ULCS-NG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2182,,Ea.,,30-45 Days,,2884.8,3606
,ICX,OEM,12,"identiFINDER - idF2-ULCS-NG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2183,,Ea.,,30-45 Days,,4227.2,5284
,ICX,OEM,12,"identiFINDER - idF2-ULCS-NGH - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2184,,Ea.,,30-45 Days,,1008,1260
,ICX,OEM,12,"identiFINDER - idF2-ULCS-NGH - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2185,,Ea.,,30-45 Days,,2121.6,2652
,ICX,OEM,12,"identiFINDER - idF2-ULCS-NGH - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2186,,Ea.,,30-45 Days,,3426.4,4283
,ICX,OEM,12,"identiFINDER - idF2-ULCS-NGH - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2187,,Ea.,,30-45 Days,,5095.2,6369
,ICX,OEM,12,"identiFINDER - idF2-ULK-NG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2188,,Ea.,,30-45 Days,,856.8,1071
,ICX,OEM,12,"identiFINDER - idF2-ULK-NG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2189,,Ea.,,30-45 Days,,1784.8,2231
,ICX,OEM,12,"identiFINDER - idF2-ULK-NG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2190,,Ea.,,30-45 Days,,2884.8,3606
,ICX,OEM,12,"identiFINDER - idF2-ULK-NG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2191,,Ea.,,30-45 Days,,4227.2,5284
,ICX,OEM,12,"identiFINDER - idF2-ULK-NGH - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2192,,Ea.,,30-45 Days,,1008,1260
,ICX,OEM,12,"identiFINDER - idF2-ULK-NGH - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2193,,Ea.,,30-45 Days,,2097.6,2622
,ICX,OEM,12,"identiFINDER - idF2-ULK-NGH - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2194,,Ea.,,30-45 Days,,3402.4,4253
,ICX,OEM,12,"identiFINDER - idF2-ULK-NGH - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2195,,Ea.,,30-45 Days,,5071.2,6339
,ICX,OEM,12,"Raider-G - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2072,,Ea.,,30-45 Days,,1268,1585
,ICX,OEM,12,"Raider-G - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2073,,Ea.,,30-45 Days,,2765.6,3457
,ICX,OEM,12,"Raider-G - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2074,,Ea.,,30-45 Days,,4565.6,5707
,ICX,OEM,12,"Raider-G - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2075,,Ea.,,30-45 Days,,6659.2,8324
,ICX,OEM,12,"Raider-GR - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2076,,Ea.,,30-45 Days,,1268,1585
,ICX,OEM,12,"Raider-GR - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2077,,Ea.,,30-45 Days,,2765.6,3457
,ICX,OEM,12,"Raider-GR - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2078,,Ea.,,30-45 Days,,4565.6,5707
,ICX,OEM,12,"Raider-GR - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2079,,Ea.,,30-45 Days,,6659.2,8324
,ICX,OEM,12,"Raider-GN - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2080,,Ea.,,30-45 Days,,1377.6,1722
,ICX,OEM,12,"Raider-GN - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.", EWS-2081,,Ea.,,30-45 Days,,3018.4,3773
,ICX,OEM,12,"Raider-GN - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2082,,Ea.,,30-45 Days,,4996,6245
,ICX,OEM,12,"Raider-GN - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2083,,Ea.,,30-45 Days,,7307.2,9134
,ICX,OEM,12,"Raider-GNR - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2084,,Ea.,,30-45 Days,,1377.6,1722
,ICX,OEM,12,"Raider-GNR - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2085,,Ea.,,30-45 Days,,3018.4,3773
,ICX,OEM,12,"Raider-GNR - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2086,,Ea.,,30-45 Days,,4996,6245
,ICX,OEM,12,"Raider-GNR - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2087,,Ea.,,30-45 Days,,7307.2,9134
,ICX,OEM,12,"microRaider-G - 1 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2156,,Ea.,,30-45 Days,,705.6,882
,ICX,OEM,12,"microRaider-G - 2 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2157,,Ea.,,30-45 Days,,1510.4,1888
