id,manufacturer,source,catalog_id,model,part_num,nsn,uom,expires,delivery,markup,fr_cost,sell_price
,Draeger Safety,OEM,2.0,6728651 - Pyridine 5/a (5 Ppm),FR-6728651,,Ea.,,10 Days,,125.3,153.29
,Draeger Safety,OEM,2.0,6727101 - Sulfur Dioxide 0.1/a (0.1-3 Ppm),FR-6727101,,Ea.,,10 Days,,52.5,64.23
,Draeger Safety,OEM,2.0,6728491 - Sulfur Dioxide 0.5/a (0.5-25 Ppm),FR-6728491,,Ea.,,10 Days,,48.3,59.09
,Draeger Safety,OEM,2.0,"Ch24201 - Sulfur Dioxide20/a (20-2,000 Ppm)",FR-CH24201,,Ea.,,10 Days,,52.5,64.23
,Draeger Safety,OEM,2.0,"8101531 - Sulfur Dioxide 50/b (50-8,000 Ppm)",FR-8101531,,Ea.,,10 Days,,52.5,64.23
,Draeger Safety,OEM,2.0,8103471 - Sulfuryl Fluoride 1/a (1 - 5 Ppm) (5 Tests /box),FR-8103471,,Ea.,,10 Days,,97.3,119.04
,Draeger Safety,OEM,2.0,8101341 - Tetrahydrothiophene 1/b (1-10 Ppm) (5 Tests /box),FR-8101341,,Ea.,,10 Days,,52.5,64.23
,Draeger Safety,OEM,2.0,Ch25803 - Thioether (1 M/m3),FR-CH25803,,Ea.,,10 Days,,69.65,85.21
,Draeger Safety,OEM,2.0,6724501 - Toluene Diisocyanate 0.02/a (0.02-0.2 Ppm) (9 Tests /box),FR-6724501,,Ea.,,10 Days,,125.3,153.29
,Draeger Safety,OEM,2.0,8101721 - Vinyl Chloride 0.5/b (1-50 Ppm),FR-8101721,,Ea.,,10 Days,,52.5,64.23
,Draeger Safety,OEM,2.0,Ch19601 - Vinyl Chloride100/a (100-3000 Ppm),FR-CH19601,,Ea.,,10 Days,,65.8,80.5
,Draeger Safety,OEM,2.0,Ch23401 - Water Vapor 0.1 (1-4 Mg/l),FR-CH23401,,Ea.,,10 Days,,65.8,80.5
,Draeger Safety,OEM,2.0,8101321 - Water Vapor 0.1/a 0.051-1 Mg/l),FR-8101321,,Ea.,,10 Days,,65.8,80.5
,Draeger Safety,OEM,2.0,8101781 - Water Vapor 1/b (1-40 Mg/l),FR-8101781,,Ea.,,10 Days,,65.8,80.5
,Draeger Safety,OEM,2.0,8103031 - Water Vapor 3/a (3-60 Lbs/mmcf),FR-8103031,,Ea.,,10 Days,,70.7,86.49
,Federal Resources,OEM,2.0,"Fr-fpkit-1:  1 Extra Large Gear Bag;  1 - Msa Cairns Metro 660c Fire Helmet With Standard Flannel Cushion Liner, Nomex Earlap And 4"" Standard Face Shield #660cfs; 1 - Cairns 4"" Helmet Front;  1 Pr - Black Diamond Boot - Nfpa Leather Bunker Boot With Toe Cap & Enersole, 3-point Heel Lock - #0975;  1 Pr - Fire Dex - Courage Glove;  1 - Fire Dex H81 Fire Hood.",FR-FPKIT-1,,Ea.,,10-14 Days,,798.81,724.32
,Federal Resources,OEM,2.0,"Fr-fpkit-2: 1 Extra Large Gear Bag;  1 -msa  Cairns 1010 Standard Helmet With Standard Flannel Cushion Liner, Nomex Earlap 6"" Front Holder, 4"" Tuffshield Or Cairns Goggle System;  1 - Cairns 6"" Helmet Front;  1 Pr - Black Diamond Boot - Nfp A Leather Bunker Boot With Toe Cap & Enersole, 3-point Heel Lock - #0975;  1 Pr - Fire Dex - Courage Glove;  1 - Fire Dex - H81 Hood.",FR-FPKIT-2,,Ea.,,10-14 Days,,866.81,785.98
,Federal Resources,OEM,2.0,"Fr-lekit-1 - Law Enforcement Kit Includes:  Msa/m-cbrn-3s; M-cbrn-3m; M-cbrn-3l/-millennium Mask, Cbrn Canister, Esp Ii Comm. System, Gas Mask Pouch; Lakeland/60151/tychem F Chemical Suit With Respirator Fit Hood, Elastic Wrists, Boots;  North Safety/a352/latex Bootie - Yellow;  North Safety/b144rgi/14 Mil Butyl Glove - Rough; Tactical Gear/m295/individual Cwa Decon Kit;  Connecticut Laminating Company/pl0522t/arm Band Holder With Strap;  R&b Fabrications/192bk-pln/black Ppe Gear Bag. ",FR-LEKIT-1,,Ea.,,14 Days,,1045.24,947.77
,H.l. Bouton,OEM,2.0,"01107 - Safe Stream 7 Gallon: Wall Mounted; 2 Convenient Rigid Bottles Of Flushing Fluid; Test & Approvals: Meets Ansi Z358. 1 Standards; Portable, Self-contained Primary Eyewash Station. Delivers 15 Minute Flow In Less Than 1 Second.",FR-01107,,Ea.,,14 Days,,890.46,601.08
,H.l. Bouton,OEM,2.0,"01116 - Primary Eyewash Station: Includes Steel Wall Brackets For Easy Mounting, A Drainage Hose, Bacteriostaic Additive And A Test Log Card; Flow Activated In Les Than 1 Second; Delivers 16 Gallons Over 15 Minutes.",FR-01116,,Ea.,,14 Days,,655.24,442.3
,Honeywell,OEM,2.0,Ha71sm -16 Channel Digital Gas Detector; Surface Mount; Includes Magnetic Keypad For Non-intrusive Control.,FR-HA71SM,,Ea.,,30 Days,,3900,3536.33
,Honeywell,OEM,2.0,Tpwm1110 - Touchpoint 1 Controller Operate Any One Sensepoint Gas Detector For 24-hour Protection; Wall Mount; Ma Inout Version.,FR-TPWM1110,,Ea.,,30 Days,,629,570.35
,Honeywell,OEM,2.0,Tpwm4440 - Touchpoint 4 - 4 Channel System; Wall Mount; 4 X Ma Input; 0 X Mv Input.,FR-TPWM4440,,Ea.,,30 Days,,1574,1427.22
,Honeywell,OEM,2.0,Tpwm4330 - Touchpoint 4 - 3 Channel System; Wall Mount; 3 X Ma Input; 0 X Mv Input.,FR-TPWM4330,,Ea.,,30 Days,,1312,1189.66
,Honeywell,OEM,2.0,2110n2283 - Apex Ul Transmitter & Sensor Kit For Catalytic & Electrochemical Cartridges,FR-2110N2283,,Ea.,,30 Days,,1185,1074.5
,Honeywell,OEM,2.0,2110b3000 - Arsine - 0.2 Ppm,FR-2110B3000,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3010 - Diborane - 0.4 Ppm,FR-2110B3010,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3020 - Boron Trichloride - 6 Ppm,FR-2110B3020,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3040 - Bromine - 0.4 Ppm,FR-2110B3040,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b30901 - Chlorine - 2 Ppm,FR-2110B30901,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3100 - Chlorine - 5 Ppm,FR-2110B3100,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3110 - Chlorine - 15 Ppm,FR-2110B3110,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3130 - Chlorine Dioxide 0 0.4 Ppm,FR-2110B3130,,Ea.,,30 Days,,450,408.04
,Honeywell,OEM,2.0,2110b3140 - Carbon Monoxide - 100 Ppm,FR-2110B3140,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3150 - Carbon Monoxide - 200 Ppm,FR-2110B3150,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3160 - Carbon Monoxide - 500 Ppm,FR-2110B3160,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3210 - Germane - 0.8 Ppm,FR-2110B3210,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2112110b3220 - Hydrogen - 1000 Ppm,FR-2112110B3220,,Ea.,,30 Days,,425,385.37
,Honeywell,OEM,2.0,2110b3230 - Hydrogen Sulfide - 20 Ppm,FR-2110B3230,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3240 - Hydrogen Sulfide - 50 Ppm,FR-2110B3240,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3250 - Hydrogen Sulfide - 100 Ppm,FR-2110B3250,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3530 - Hydrogen Sulfide - 15 Ppm,FR-2110B3530,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3270 - Hydrogen Bromide - 12 Ppm,FR-2110B3270,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3280 - Hydrogen Chloride - 20 Ppm,FR-2110B3280,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3290 - Hydrogen Cyanide - 20 Ppm,FR-2110B3290,,Ea.,,30 Days,,425,385.37
,Honeywell,OEM,2.0,2110b3300 - Hydrogen Fluoride - 12 Ppm,FR-2110B3300,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3320 - Ammonia - 50 Ppm,FR-2110B3320,,Ea.,,30 Days,,425,385.37
,Honeywell,OEM,2.0,2110b3330 - Ammonia - 100 Ppm,FR-2110B3330,,Ea.,,30 Days,,425,385.37
,Honeywell,OEM,2.0,2110b3340 - Ammonia - 400 Ppm,FR-2110B3340,,Ea.,,30 Days,,425,385.37
,Honeywell,OEM,2.0,2110b3350 - Ammonia - 1000 Ppm,FR-2110B3350,,Ea.,,30 Days,,425,385.37
,Honeywell,OEM,2.0,2110b3360 - Nitric Oxide - 100 Ppm,FR-2110B3360,,Ea.,,30 Days,,450,408.04
,Honeywell,OEM,2.0,2110b3370 - Nitrogen Dioxide - 12 Ppm,FR-2110B3370,,Ea.,,30 Days,,450,408.04
,Honeywell,OEM,2.0,2110b3380 - Oxygen - 21% V/v,FR-2110B3380,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3400 - Phosphine - 1.2 Ppm,FR-2110B3400,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3440 - Silane - 20 Ppm,FR-2110B3440,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3490 - Silane - 2 Ppm,FR-2110B3490,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3460 - Sulfur Dioxide - 8 Ppm,FR-2110B3460,,Ea.,,30 Days,,450,408.04
,Honeywell,OEM,2.0,2110b3580 - Sulfur Dioxide - 10 Ppm,FR-2110B3580,,Ea.,,30 Days,,425,385.37
,Honeywell,OEM,2.0,2110b3470 - Sulfur Dioxide - 15 Ppm,FR-2110B3470,,Ea.,,30 Days,,425,385.37
,Honeywell,OEM,2.0,2110b3520 - Sulfur Dioxide -50 Ppm,FR-2110B3520,,Ea.,,30 Days,,425,385.37
,Honeywell,OEM,2.0,2110b3701 - Propane - 100% Lel,FR-2110B3701,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3702 - Butane - 100% Lel,FR-2110B3702,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3703 - Propene - 100% Lel,FR-2110B3703,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3704 - Methane - 100% Lel,FR-2110B3704,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3705 - Lpg - 100% Lel,FR-2110B3705,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3917 - Ammonia - 100% Lel,FR-2110B3917,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3707 - Hydrogen - 100% Lel,FR-2110B3707,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3708 - Ethylene - 100% Lel,FR-2110B3708,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3712 - Ethyl Alcohol - 100% Lel,FR-2110B3712,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3719 - Octane - 100% Lel,FR-2110B3719,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3721 - Acetone - 100% Lel,FR-2110B3721,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3723 - Methyl Alcohol - 100% Lel,FR-2110B3723,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3727 - Styrene - 100% Lel,FR-2110B3727,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3717 - Hexane - 100% Lel,FR-2110B3717,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3728 - Toluene - 100% Lel,FR-2110B3728,,Ea.,,30 Days,,200,181.35
,Honeywell,OEM,2.0,2110b3787 - Ethylene - 10% Lel,FR-2110B3787,,Ea.,,30 Days,,200,181.35
,Iml Corporation,OEM,2.0,Dhk1-40,FR-DHK1-40,,Ea.,,30 Days,,6800,5138.25
,Lakeland Industries,OEM,2.0,"Tk658 Deluxe Level A Suit, Rear Entry Sz S",FR-TK658S,,Ea.,,30 Days,,509.79,763.96
,Lakeland Industries,OEM,2.0,"Tk658 Deluxe Level A Suit, Rear Entry Sz M",FR-TK658M,,Ea.,,30 Days,,509.79,763.96
,Lakeland Industries,OEM,2.0,"Tk658 Deluxe Level A Suit, Rear Entry Sz L",FR-TK658L,,Ea.,,30 Days,,509.79,763.96
,Lakeland Industries,OEM,2.0,"Tk658 Deluxe Level A Suit, Rear Entry Sz Xl",FR-TK658XL,,Ea.,,30 Days,,509.79,763.96
,Lakeland Industries,OEM,2.0,"Tk6582x Deluxe Level A Suit, Rear Entry 2xl",FR-TK6582X,,Ea.,,30 Days,,535.28,804.18
,Lakeland Industries,OEM,2.0,"Tk658w Deluxe Level A Suit, Rear Entry Sz S",FR-TK658WS,,Ea.,,30 Days,,537.77,650.13
,Lakeland Industries,OEM,2.0,"Tk658w Deluxe Level A Suit, Rear Entry Sz M",FR-TK658WM,,Ea.,,30 Days,,537.77,650.13
,Lakeland Industries,OEM,2.0,"Tk658w Deluxe Level A Suit, Rear Entry Sz L",FR-TK658WL,,Ea.,,30 Days,,537.77,650.13
,Lakeland Industries,OEM,2.0,"Tk658w Deluxe Level A Suit, Rear Entry Sz Xl",FR-TK658WXL,,Ea.,,30 Days,,537.77,650.13
,Lakeland Industries,OEM,2.0,"Tk658w2x Deluxe Level A Suit, Rear Entry 2xl",FR-TK658W2X,,Ea.,,30 Days,,564.65,682.87
,Lakeland Industries,OEM,2.0,"Tk658wp11 Deluxe Level A Suit, Rear Entry Sz S",FR-TK658WP11S,,Ea.,,30 Days,,2155,1411.26
,Lakeland Industries,OEM,2.0,"Tk658wp11 Deluxe Level A Suit, Rear Entry Sz M",FR-TK658WP11M,,Ea.,,30 Days,,2155,1411.26
,Lakeland Industries,OEM,2.0,"Tk658wp11 Deluxe Level A Suit, Rear Entry Sz L",FR-TK658WP11L,,Ea.,,30 Days,,2155,1411.26
,Lakeland Industries,OEM,2.0,"Tk658wp11 Deluxe Level A Suit, Rear Entry Sz Xl",FR-TK658WP11XL,,Ea.,,30 Days,,2155,1411.26
,Lakeland Industries,OEM,2.0,"Tk658wp112x Deluxe Level A Suit, Rear Entry 2xl",FR-TK658WP112X,,Ea.,,30 Days,,2260,1480.02
,Lakeland Industries,OEM,2.0,"Tk645, W/alum Cvr, Level A Under, Front Entry, Sz S",FR-TK645S,,Ea.,,30 Days,,1115.18,1440.73
,Lakeland Industries,OEM,2.0,"Tk645, W/alum Cvr, Level A Under, Front Entry, Sz M",FR-TK645M,,Ea.,,30 Days,,1115.18,1440.73
,Lakeland Industries,OEM,2.0,"Tk645, W/alum Cvr, Level A Under, Front Entry, Sz L",FR-TK645L,,Ea.,,30 Days,,1115.18,1440.73
,Lakeland Industries,OEM,2.0,"Tk645, W/alum Cvr, Level A Under, Front Entry, Sz Xl",FR-645XL,,Ea.,,30 Days,,1115.18,1440.73
,Lakeland Industries,OEM,2.0,"Tk645, W/alum Cvr, Level A Under, Front Entry, Sz 2xl",FR-TK6452X,,Ea.,,30 Days,,1171.03,1588.07
,Lakeland Industries,OEM,2.0,"Tk655, W/alum Cvr, Level A Under, Rear Entry, Sz S",FR-TK655S,,Ea.,,30 Days,,1115.21,1460.65
,Lakeland Industries,OEM,2.0,"Tk655, W/alum Cvr, Level A Under, Rear Entry, Sz M",FR-TK655M,,Ea.,,30 Days,,1115.21,1460.65
,Lakeland Industries,OEM,2.0,"Tk655, W/alum Cvr, Level A Under, Rear Entry, Sz L",FR-TK655L,,Ea.,,30 Days,,1115.21,1460.65
,Lakeland Industries,OEM,2.0,"Tk655, W/alum Cvr, Level A Under, Rear Entry, Sz Xl",FR-TK655XL,,Ea.,,30 Days,,1115.21,1460.65
,Lakeland Industries,OEM,2.0,"Tk655, W/alum Cvr, Level A Under, Rear Entry, Sz 2x",FR-TK6552X,,Ea.,,30 Days,,1170.97,1533.68
,Lakeland Industries,OEM,2.0,"Tk640, Level A, Front Entry, Sz S",FR-TK640S,,Ea.,,30 Days,,440.2,563.74
,Lakeland Industries,OEM,2.0,"Tk640, Level A, Front Entry, Sz M",FR-TK640M,,Ea.,,30 Days,,440.2,563.74
,Lakeland Industries,OEM,2.0,"Tk640, Level A, Front Entry, Sz L",FR-TK640L,,Ea.,,30 Days,,440.2,563.74
,Lakeland Industries,OEM,2.0,"Tk640, Level A, Front Entry, Sz Xl",FR-TK640XL,,Ea.,,30 Days,,440.2,563.74
,Lakeland Industries,OEM,2.0,"Tk640, Level A, Front Entry, Sz 2xl",FR-TK6402X,,Ea.,,30 Days,,462.21,593.41
,Lakeland Industries,OEM,2.0,"Tk650 Deluxe Level A Suit, Rear Entry Sz S",FR-TK650S,,Ea.,,30 Days,,440.2,563.74
,Lakeland Industries,OEM,2.0,"Tk650 Deluxe Level A Suit, Rear Entry Sz M",FR-TK650M,,Ea.,,30 Days,,440.2,563.74
,Lakeland Industries,OEM,2.0,"Tk650 Deluxe Level A Suit, Rear Entry Sz L",FR-TK650L,,Ea.,,30 Days,,440.2,563.74
,Lakeland Industries,OEM,2.0,"Tk650 Deluxe Level A Suit, Rear Entry Sz Xl",FR-TK650XL,,Ea.,,30 Days,,440.2,563.74
,Lakeland Industries,OEM,2.0,"Tk6502x Deluxe Level A Suit, Rear Entry 2xl",FR-TK6502X,,Ea.,,30 Days,,462.21,593.41
,Lakeland Industries,OEM,2.0,"Br151 Cvrall, Resp. Fit Hood, Elastic Face, Wrists, Att. Boots Sz S",FR-BR151S,,Ea.,,10-14 Days,,226.32,304.35
,Lakeland Industries,OEM,2.0,"Br151 Cvrall, Resp. Fit Hood, Elastic Face, Wrists, Att. Boots Sz M",FR-BR151M,,Ea.,,10-14 Days,,226.32,304.35
,Lakeland Industries,OEM,2.0,"Br151 Cvrall, Resp. Fit Hood, Elastic Face, Wrists, Att. Boots Sz L",FR-BR151L,,Ea.,,10-14 Days,,226.32,304.35
,Lakeland Industries,OEM,2.0,"Br151 Cvrall, Resp. Fit Hood, Elastic Face, Wrists, Att. Boots Sz Xl",FR-BR151XL,,Ea.,,10-14 Days,,226.32,304.35
,Lakeland Industries,OEM,2.0,"Br130, Cvrall, Elastic Face, Wrists, Ankles, Sz S ",FR-BR130S,,Ea.,,10-14 Days,,176.64,229.82
,Lakeland Industries,OEM,2.0,"Br130, Cvrall, Elastic Face, Wrists, Ankles, Sz M ",FR-BR130M,,Ea.,,10-14 Days,,176.64,229.82
,Lakeland Industries,OEM,2.0,"Br130, Cvrall, Elastic Face, Wrists, Ankles, Sz L ",FR-BR130L,,Ea.,,10-14 Days,,176.64,229.82
,Lakeland Industries,OEM,2.0,"Br130, Cvrall, Elastic Face, Wrists, Ankles, Sz Xl ",FR-BR130XL,,Ea.,,10-14 Days,,176.64,229.82
,Lakeland Industries,OEM,2.0,"00200, Level A Test Kit ",FR-00200,,Ea.,,30 Days,,1575,1118.7
,Lakeland Industries,OEM,2.0,"00010, Level A Test Kit",FR-00010,,Ea.,,30 Days,,380.36,496.14
,Lakeland Industries,OEM,2.0,"Tk491 - Encapsulated Training Suit, Rear Entry, Expanded Back, Sewn Seams, 20 Mil Pvc Faceshield, Pvc Gloves, Attached Sock Boots With Boot Flaps. For Training In Level A Procedures Only. Do Not Use In Actual Level A Hazmat Environment.  Sizes S-xl",FR-TK491,,Ea.,,30 Days,,111.35,145.72
,Lakeland Industries,OEM,2.0,"Tk491-2xl - Encapsulated Training Suit, Rear Entry, Expanded Back, Sewn Seams, 20 Mil Pvc Faceshield, Pvc Gloves, Attached Sock Boots With Boot Flaps. For Training In Level A Procedures Nly. Do Not Use In Actual Level A Hazmat Environment.  Size 2xl",FR-TK491-2XL,,Ea.,,30 Days,,116.83,153.02
,Lakeland Industries,OEM,2.0,"Tk497 - Encapsulated Training Suit, Front Entry, Expanded Back, Sewn Seams, 20 Mil Pvc Faceshield, Pvc Gloves, Attached Sock Boots With Boot Flaps. For Training In Level A Procedures Only. Do Not Use In Actual Level A Hazmat Environment.  Sizes S-xl",FR-TK497,,Ea.,,30 Days,,111.35,145.72
,Lakeland Industries,OEM,2.0,"Tk497-2xl - Encapsulated Training Suit, Front Entry, Expanded Back, Sewn Seams, 20 Mil Pvc Faceshield, Pvc Gloves, Attached Sock Boots With Boot Flaps. For Training In Level A Procedures Only. Do Not Use In Actual Level A Hazmat Environment.  Size 2xl",FR-TK497-2XL,,Ea.,,30 Days,,116.83,153.02
,Lakeland Industries,OEM,2.0,"C3t165n - Chemmaxâ„¢ 3 Coverall, Attached Respirator-fit Hood, Double Storm Flap With Hook And Loop Closure, Elastic Face And Wrists, Attached Boots With Boot Flaps. Sizes S-xl",FR-C3T165N,,Ea.,,30 Days,,155.87,204.15
,Lakeland Industries,OEM,2.0,"C3t165n-2xl - Chemmaxâ„¢ 3 Coverall, Attached Respirator-fit Hood, Double Storm Flap With Hook And Loop Closure, Elastic Face And Wrists, Attached Boots With Boot Flaps. Size 2xl",FR-C3T165N-2XL,,Ea.,,30 Days,,163.66,214.35
,Lakeland Industries,OEM,2.0,"Tychem F - 60132 â€“ Coverall, Respirator Fit Hood, Storm Flap, Elastic Face, Wrists, Ankles, Sz S-xl, 6/cs",FR-60132/S-XL,,Ea.,,30 Days,,140.2,185.89
,Lakeland Industries,OEM,2.0,"Tychem F - 60132 - Coverall, Respirator Fit Hood, Storm Flap, Elastic Face, Wrists, Ankles, Sz 2xl",FR-60132/2XL,,Ea.,,30 Days,,147.2,185.89
,Lakeland Industries,OEM,2.0,"Tychem F - 60151 - Coverall, Respirator Fit Hood, Storm Flap, Elastic Face, Wrists, Attached Boots, Sz S-xl, 6/cs",FR-60151/S-XL,,Ea.,,30 Days,,155.19,185.89
,Lakeland Industries,OEM,2.0,"Tychem F - 60151 - Coverall, Respirator Fit Hood, Storm Flap, Elastic Face, Wrists, Attached Boots, Sz 2xl, 6/cs",FR-60151/2XL,,Ea.,,30 Days,,162.94,195.18
,Lakeland Industries,OEM,2.0,"300ag/ba - Approach Suit Complete, Scba Accommodation, Sz S, M, L",FR-300AG/BA,,Ea.,,30-45 Days,,620,820.24
,Lakeland Industries,OEM,2.0,"300ag/ba - Approach Suit Complete, Scba Accommodation, Sz Xl",FR-300AG/BA - XL,,Ea.,,30-45 Days,,651,861.27
,Lakeland Industries,OEM,2.0,"300ag Approach Suit Complete, Sz S, M, L",FR-300AG,,Ea.,,30-45 Days,,595,787.17
,Lakeland Industries,OEM,2.0,"300ag Approach Suit Complete,  Sz Xl",FR-300AG - XL,,Ea.,,30-45 Days,,624.75,826.53
,Lakeland Industries,OEM,2.0,"305ag/ba - Approach Coverall Complete, Scba Accommodation., Sz S, M, L",FR-305AG/BA,,Ea.,,30-45 Days,,555,734.25
,Lakeland Industries,OEM,2.0,"305ag/ba - Approach Coverall Complete, Scba Accommodation.,  Sz Xl",FR-305AG/BA - XL,,Ea.,,30-45 Days,,582.75,770.97
,Lakeland Industries,OEM,2.0,"305ag - Approach Coverall Complete, Sz S, M, L",FR-305AG,,Ea.,,30-45 Days,,495,654.88
,Lakeland Industries,OEM,2.0,"305ag - Approach Coverall Complete, Sz Xl",FR-305AG - XL,,Ea.,,30-45 Days,,519.75,687.62
,Lakeland Industries,OEM,2.0,"310-2aglg - Approach Hood,  Sz S, M, L",FR-310-2AGLG,,Ea.,,30-45 Days,,155,205.06
,Lakeland Industries,OEM,2.0,"310-2aglg - Approach Hood,   Sz Xl",FR-310-2AGLG - XL,,Ea.,,30-45 Days,,162.75,215.32
,Lakeland Industries,OEM,2.0,"310-1aglg Approach Hood, Sz S, M, L",FR-310-1AGLG,,Ea.,,30-45 Days,,156.41,205.06
,Lakeland Industries,OEM,2.0,"322ag/ba Approach Coverall, Scba Accommodation, Sz S, M, L",FR-322AG/BA,,Ea.,,30-45 Days,,300,396.89
,Lakeland Industries,OEM,2.0,"322ag/ba Approach Coverall,  Scba Accommodation, Sz Xl",FR-322AG/BA - XL,,Ea.,,30-45 Days,,315,416.74
,Lakeland Industries,OEM,2.0,"322ag  Approach Coverall,  Sz S, M, L",FR-322AG,,Ea.,,30-45 Days,,235,310.9
,Lakeland Industries,OEM,2.0,"322ag Approach Coverall,   Sz Xl",FR-322AG - XL,,Ea.,,30-45 Days,,246.72,326.4
,Lakeland Industries,OEM,2.0,"320-32ag/ba Approach Coat, Scba Accommodation, Sz S, M, L",FR-320/32AG/BA,,Ea.,,30-45 Days,,185,244.75
,Lakeland Industries,OEM,2.0,"320-32ag/ba Approach Coat, Scba Accommodation, Sz Xl",FR-320-32AG/BA - XL,,Ea.,,30-45 Days,,194.25,256.99
,Lakeland Industries,OEM,2.0,"320-32ag - Approach Coat, Sz S, M, L",FR-32-32AG,,Ea.,,30-45 Days,,155,205.06
,Lakeland Industries,OEM,2.0,"320-32ag - Approach Coat,  Sz Xl",FR-32-32AG - XL,,Ea.,,30-45 Days,,162.75,215.32
,Lakeland Industries,OEM,2.0,"330ag - Approach Pants, Sz S, M, L",FR-330AG,,Ea.,,30-45 Days,,169.95,224.84
,Lakeland Industries,OEM,2.0,"330ag - Approach Pants, Ag, Sz Xl",FR-330AG - XL,,Ea.,,30-45 Days,,179.05,236.88
,MSA,OEM,2.0,2216 Blackhawk Air Mask,BL,,Ea.,,10-14 Days,,1463,1620.03
,MSA,OEM,2.0,4500 Blackhawk Air Mask,BH,,Ea.,,10-14 Days,,1463,1620.03
,MSA,OEM,2.0,Kevlar,A,,Ea.,,10-14 Days,,196.35,217.43
,MSA,OEM,2.0,Kevlar With Chest Strap,B,,Ea.,,10-14 Days,,210.65,233.26
,MSA,OEM,2.0,Kevlar With Shoulder Strap,C,,Ea.,,10-14 Days,,238.7,264.32
,MSA,OEM,2.0,Lumbar Pad,1,,Ea.,,10-14 Days,,45.1,49.94
,MSA,OEM,2.0,Swiveling Lumbar Pad,2,,Ea.,,10-14 Days,,60.5,66.99
,MSA,OEM,2.0,Rescue Belt-standard 50',A,,Ea.,,10-14 Days,,242,267.97
,MSA,OEM,2.0,Rescue Belt-standard 75',B,,Ea.,,10-14 Days,,311.3,344.71
,MSA,OEM,2.0,"Rescue Belt - Long, 50'",C,,Ea.,,10-14 Days,,256.3,283.81
,MSA,OEM,2.0,"Rescue Belt, Long 75'",D,,Ea.,,10-14 Days,,325.6,360.55
,MSA,OEM,2.0,Swiveling Rescue Belt-standard 50',E,,Ea.,,10-14 Days,,258.5,286.25
,MSA,OEM,2.0,Swiveling Rescue Belt-standard 75',F,,Ea.,,10-14 Days,,320.65,355.07
,MSA,OEM,2.0,Swiveling Resuce Belt-long 50',G,,Ea.,,10-14 Days,,272.25,301.47
,MSA,OEM,2.0,Swiveling Resuce Belt-long 75',H,,Ea.,,10-14 Days,,341,377.6
,MSA,OEM,2.0,30' Carbon Lp,1,,Ea.,,10-14 Days,,627.55,694.91
,MSA,OEM,2.0,30' Carbon Less Air Lp,2,,Ea.,,10-14 Days,,647.35,716.83
,MSA,OEM,2.0,30' Carbon Hp,1,,Ea.,,10-14 Days,,627.55,694.91
,MSA,OEM,2.0,45' Carbon Low-profile Hp,2,,Ea.,,10-14 Days,,830.5,919.64
